id,termfrom,termto
1d0c5ac9-5dc0-4b78-8daa-91f8ebcca667,02,01
be5cdf94-c0a7-47db-bae5-1ee6b463ed91,02,01
e7d741b2-54ac-4ec7-8646-049a2ff6cff5,03,01
48e16a38-cb1f-483b-ae26-1b7fc55d0794,03,01			
f815b1c0-b35d-42bb-9ee9-70a7db0df460,03,01			
e69c4407-3322-4b27-8bab-d9f9e8cd7c64,03,01			
1a805190-f664-4db4-9a49-f3965ec1f126,03,01
clhtbeqjniitgottkoppufhu1fl42o96a0rq96g1,03,01
2gj4hk42lpml5n8big51dsel3juleebve9dcjto1,03,01
9c19d31b-a231-4cf0-800e-087aacf5fb70,02,01
3d02a2c7-0c81-462e-a356-ecca7806e781,02,01
ea77c1b5-37b4-4876-9cb3-73b9befb05e5,02,01
aab07ade-1d3d-4b3a-980f-0c3fad66fa32,03,01
03e4fe55-7e19-44d4-befb-a21031b7ffd2,03,01
4c3f1e36-7f4c-4c20-9b9b-b8693a6f2502,03,01
844c114f-c65f-4726-ae98-72e7e1cbb681,03,01
f76a3f08-f7d0-4102-8e38-ddd9204480ce,03,01
578dbfa4-c8c1-42f4-8124-648245662ed6,03,01
2e926950-da9f-4918-8123-d885538e0df6,03,01
c52c39de-b213-4e84-b081-652003b126ee,03,01
4406a5f0-4a1e-409d-8d89-b777d7c7a121,03,01
1e81662f-6ab1-4495-b722-e0e23762ea7f,03,01
057405e2-247a-450c-b884-0388070e1bc7,03,01
b8iuudfjf10khln46sftk0a14f16jbnnuo193bo1,03,01			
769t41hjdrcgibu64u9m11g8m99vjd6lsl8s5v01,03,01
3vh1lrgv8btb52rs4a8478aprovp8m7m3mkjk101,03,01
9962d079-90b2-4731-b3c3-97ceedb541a7,02,01
58354145-d300-417e-bc80-96877cdd8e4b,02,01
8838e2ef-5681-4302-bdd7-9e96d853af4b,02,01
04a76ee2-3c5c-4e74-bea5-c2996cbc5b92,02,01
55ef6f69-b21d-45c9-821c-b6fe41634ef4,04,01
e33cb491-82e5-4c0d-af89-c34a955897e6,04,01
694df502-7f70-47b4-8be2-bc1eb0501333,04,01
df6d1d45-6444-4325-8fc5-70d3d3d5c16d,04,01
d986cc7b-e270-4fc4-9eee-8a89de96939c,04,01
a2f775a6-eeb0-4750-bb0b-42267553273c,04,01
aeaf692e-ea60-4436-88ab-9df71719687a,04,01
73e092ca-73d8-4408-b5e4-8ab683f2be2e,04,01
d8098f36-110d-40ab-8eb9-8e9a4a1e4f37,04,01
80d8d795-c05c-48a6-8c0d-72ff955427eb,04,01
iiqk6ltm6i49q2svvflhb31h9imgdek47jjn8ig1,04,01
jatjf7c9gkefm4inancr4mudpsn8ae87ni41m981,04,01
d5a4eaa8-9a35-407b-bd11-ae4aa657383f,02,01
04754990-0a48-4f6d-8f25-228eceb13b00,02,01
be3c1844-f633-46cb-9273-d6686d67b141,02,01
ec30cd57-9733-4900-9a13-51d60fe189cd,02,01
0fb2cd10-e1cf-439d-aaff-36e508c88105,03,01
2e6ced6d-0bfb-439f-baf0-3e53d7a3d0f6,02,01
455df47a-cea2-4559-b765-d5b1150a3458,02,01
977b1506-cce3-4e55-a021-a0330c14ef10,02,01
b10dcef7-b670-4ce1-addc-273c67a8ddd6,02,01
7868bdf2-0081-4e6a-88a6-2a22fc3bd6ce,03,01
f0f87436-2f41-4d5e-aae3-690e209be905,03,01
1ce9cc7f-392e-4cb7-a0e2-07d8968e430e,03,01
b033cb2e-0933-4668-8141-c35d121f8345,03,01
a64165e9-582d-4ffc-8770-72fad5deda2a,03,01
51626393-5a06-4920-adac-80ed43dc24dc,04,01
af6716ee-9572-4624-93de-5d77e8a590a9,04,01
6813273d-bd4e-4e53-b079-6a064e9c8384,04,01
0a581956-f6c1-46f7-a19c-48581f4bd7d5,04,01
b93102a5-0650-43da-9ea4-3d1e08a363a8,04,01
5f93a144-a8ba-48cb-abd4-d9de326c5acf,04,01
bdbbc23d-97f8-45f5-8d59-aa5289d46ffe,04,01
2c4ce331-6acc-4ae0-8935-a1fed91e2dee,04,01
3baf8efb-7580-4008-9cb4-c7ce58745852,04,01
adbbc044-1b22-4912-92fa-0f783332df90,04,01
b3a9d6f2-4d88-42a7-89ee-d22922d41458,04,01
13be514d-bb09-40e7-b34e-a2ef43640728,04,01
999deba8-1dd0-4ffd-bf3b-9d623637a520,04,01
e94e8871-b253-4f3c-a880-11c5c2946510,04,01
47616dbc-5237-49e9-b9e2-211f2eae7d6d,04,01
3cdceb9d-0469-4774-a5dd-8806653f9ee1,04,01
46cfc1a4-f1dc-4a94-ae90-11805b05e975,04,01
00506aa7-1093-4f91-8b02-38ac8e3531c1,04,01
b19558a8-9c3e-4185-aa40-303560bcd5c6,04,01
24b82459-dfd5-494e-bdb8-1c99e20b1552,04,01
b4e76e91-eeeb-4356-8f1a-071824ebc712,02,01
92ee4433-82af-48cc-a473-77b4a5cc52da,02,01
7d10ddbc-17c8-4d10-bd50-ea1d5e4440d0,02,01
e2ad0d1b-5f68-47e9-9ab8-3cff209889b3,02,01
d1929d83-d3bf-40aa-8018-413d6231f131,02,01
94deb5cf-e883-4e10-b428-1f927c99fab3,02,01
bf9o1akcf2s0odrnrjnfrjak6f97j2ifcdhf3jo1,04,01
dgjmkpu49m31rd789khd0t5n17k44dldf19s1vg1,04,01			
38fen8dr99c0ijb30gfe8jkhu89rhl0k2q6hs801,04,01			
273d7194-bb14-4219-9792-fdcf9e736c94,02,01
110ac47a-6e4e-4401-b2ad-033a518a06c3,02,01
d145c427-40a8-4ab2-ae89-94d6ff849a1a,02,01
5999e0b7-6961-40d7-a2d9-65298220c13b,02,01
cff12484-3b48-40f7-b2a1-353063f3fae2,03,01
pn7aguoqoqnmujhn4u9u2m2s1vn48u44ghgv5j01,03,01
4g6qaekgq7qjjp964fiubcpomhavtqui8ogr5301,03,01
2qdbbh74lkcksije0d8ke4mjr0sp4bgi66ri86g1,03,01
59582b43-b9a9-47a6-a0c2-40b9eb436b2a,02,01
4615000a-8ce2-4b54-8ee3-e491fa275f23,02,01
de646fbf-d78c-42e4-98aa-e5ec8eaf74ff,02,01
fb55b8e0-8660-41be-959e-8bb4c0ab206c,02,01
cd1579b2-08c5-4fc6-80fc-4bda676f5a42,05,01
d7qg3biq4p27suh3eab6l81ikt3eri34kb9k0vg1,05,01
3a68to9lon59v62puhq2uc5dn1cv7fmvurlnghg1,05,01
tafuqqf9e2ve5s7hlvmk3pfrv0cr4vmg5ttuhlg1,05,01
ec39d537-85b0-4d45-85a6-a8f16b5df4fe,02,01
92bf4b3d-b4ea-41f0-bb63-aed7b00e0ae6,02,01
a4ed1fe7-a1ee-41d7-8413-937b7854cdd9,02,01
8377e11b-839f-4c0d-9fe8-6c3bb06af0c2,02,01
ba5b5e20-1940-42b9-8fe4-0736be3cd440,03,01
66u9c7vc4bj7n76h382kmnrn7rfnal4dvsaode01,03,01
ob6dg585ueeiuldodj1rrgi5ee93i8p5pj75qoo1,03,01
is2f64bigt583pruje857c2gb6s17clke0b8beo1,03,01
db751a29-d334-4b6c-a7f4-cc716853d128,02,01
cc2e4feb-6615-45dd-afba-216a612d8b90,02,01
9e55e1a6-efea-4981-ad5c-31492e6b9fe2,02,01
88e9b36b-8f30-484d-b8aa-159d6028f261,02,01
0be72781-cd09-4a5b-9efb-d305fdf7802b,03,01
4808c312-1037-4ad0-9d51-6941b350c4f6,03,01
c2aae11b-64fc-4f36-a202-d3b2eaa59e4a,03,01
e8a341da-6bbb-4995-998f-2f727fa0dacc,02,01
9f193d52-c3ad-4be7-8e80-0a4dedac2193,02,01
d118c048-0b27-42f3-a387-4b7b69722ca7,02,01
0b824a8d-efff-4789-8b84-7d9bcfc996e1,02,01
a488b0e9-2f61-4826-9523-3b27379f627d,02,01
75cc5ecd-78ac-4c60-bfb4-9624c2a9e17c,02,01
b9cb935e-2aee-4b86-b353-49ff49c1bfac,03,02
69e498be-a7ad-4a0d-a4f7-e49f714d472f,03,02
0f5444da-23ba-4255-91a0-e80dd3252799,03,02
dcaeca42-7c5b-4932-bd57-23defee14159,03,02
0192dbcd-44d8-4d5e-9c72-44a215194760,03,02
816e02c9-cf94-44eb-801e-f8d6ec56881b,03,01
9933a0f1-5ec2-4c28-8774-e1831623a11d,03,01
05fefbc9-838d-4a40-9e04-ffa481a7cf46,03,01
e2b44da2-5d7d-4084-89e2-829191d55810,02,01
e5ecdbb1-3733-4298-889e-34ef103db12c,02,01
4569630e-0176-4b65-b88a-59a72a15893c,02,01
3371aaee-0fe2-44e7-b0d1-9e014d2ad39a,02,01
63vgl1cd9bk4gcadp2kiv0u07jend3t12kvar4o1,03,01
2hmerjjatlf6gh3c84fl6euivcdb1i9bn5hf3jo1,03,01
f782kf3d1dgveic17nhpoe75tg6qdt6qrrtmglg1,03,01
0ad41789-b2bd-4490-bb53-32f9dc962802,02,01
d026bcf7-ef32-4721-9888-68c3e86f800e,02,01
23b344b1-65f6-4172-b82f-35d183605e6d,02,01
e02b23fb-7e94-4e95-8f0b-b5b2dfaaf09d,02,01
286f316d-92f9-4039-bcfb-290839cb8641,03,01
3jqha0gcr5kji2e9qe5ijq7i6f97gh5pf03p9ag1,03,01
v6410pe39dvg0r3hl2470to7cu32qe017hsull01,03,01
921k5aq12ct53rosatfudvqnda5i0d8ca20h4b01,03,01
gvjtof8gqt316kv15pk07mgku89rg11odfj7aio1,03,01
lomq7na1p9r3t1usd69c3ug303gkkbeiehfcrso1,03,01
184d926d-6322-4129-8012-1a58220cb293,04,01
4d02c79c-7bb2-4000-9373-75a16c9f28bb,04,01
43fca0f2-6ff8-46f0-88a1-75d9c339639a,02,01
611ec8eb-b66f-434d-9118-f1a387ad6d1a,03,01
lrpo22bohd2hh4cj7s1i66uats7aaslqjpfcrso1,03,01			
7oi5sbcl17qesk03sp4qo6vtugarvprak0a8fe81,03,01			
nfang711sgl46bnnejl1hl96ld5e3k75b6p227o1,03,01			
40000718-7875-4e53-bc58-4eaa0b352766,02,01
e50cff1a-d05f-4f62-9587-660091b5226b,02,01
e936d013-29a1-491d-a5f8-ae05336623d5,02,01
41bf4a96-a773-4cff-8123-34e33a714e6b,02,01
6d5b515f-b75b-4e2a-b43f-8e025ad76f65,03,01
01d664e7-427c-4e67-9c74-ac1e7a369c83,03,01
8b3c3b19-99ca-4a2a-ab23-b2f7f121f8bf,02,01
7efb5daa-6174-482a-8afb-9c5c7468132f,03,01
31c2b016-a8b6-41e2-b14f-ff6fa6ec8382,03,01
98b23316-2817-4bfd-901b-5195dc514fa4,03,01
gjjhkuuf9dikvdn58962gtjc9qngaqpcovumsk01,03,01
4oj4be666rnlvlctiu8j4aoq0fh4gces8aqic601,03,01
1852c0e4-e58c-4e64-bf90-e3ae7582364f,04,01
e07plcekcgh0ulo0d7j0762epsn898sfldfcrso1,04,01
fumj2mr0cn39nsdu3rn3k3unp4k869a6grn7qgo1,04,01
ced30f46-8f12-471e-ae7b-3de083d138a7,02,01
713aaa2d-72cf-492f-8143-035bdaa3d9e7,02,01
75dd8ef3-7d49-4923-b25d-ed0410f47b83,02,01
10a22388-a962-4afa-ba7a-be6bc08562c3,02,01
c417ebb9-ccc9-40c4-ad3a-c50787368635,03,01
2cdd3732-0409-4fe2-8740-9a1b500306b4,03,01
9f3d15ea-50cc-4406-9810-c06c879a2b14,03,01
383f98f6-155e-4305-984b-3bd1556a60bf,02,01
c81vjftskjqbuatfgrt45gskp4k859c9m7mnsg01,03,01
6ah9ot1blk2rctodl38a6ukb6rbnp7u8ri7ho8g1,03,01
jgaomdmiul47h2tra0fe2gngiprtp3l11s7pp8g1,03,01
eptna1u4ma35m4q2ue8b0k4e8uj0qnrgi271q8o1,03,01
ed8a050a-52f6-4688-99cb-d5e653998cf5,02,01
84f06f28-cb57-4c7d-93a6-369dfe573632,02,01
4a5ed730-3d86-46ee-b249-06825836cc42,02,01
b3924e44-fb4e-43ea-b5cf-8680d8e18d1c,03,01
h8fi0pjdnsn4oqsua88fl74b9imgdl1mkn4lkp01,03,01
kb6cme6no05o7hq0v3s2t2jlh5kc549m5ksql501,03,01
rp5dlupnq61faokgdjbgmqltfuf3avktjofopcg1,03,01			
0ec490dd-035b-4b14-b0b2-7c7461ea2b69,02,01
e8d2d08f-0675-4ab8-9845-a5861bd29f84,02,01
2cd4ed10-c0af-4283-b202-afc35d316fbf,02,01
369e9e59-d37a-43ae-afad-88f7ecfb55bf,02,01
a4ed0dbe-cc55-450d-8c8a-fd302e83db9f,04,01
20848a26-d4ca-4234-8c28-c6ca2c0a60c9,04,01
78413435-e1d6-4e80-9fc7-59279c3587ff,06,01
36de5519-a1e8-4604-af22-81d59f5de576,06,01
efce28ea-e342-4956-9a46-08b4a2ba7531,06,01
1afdf67e-1e27-4b0f-898a-fa2dedb704ec,06,01
eade6ee6-d5c2-4e41-af70-5888bc5c967e,06,01
5a66fdce-5f3b-494d-bd2f-c135c8432c82,06,01
bd381074-e505-4ac0-8555-7d6752394af6,06,01
9acaf4e8-6ae6-4a80-a539-a6227e8ec798,06,01
8a134ba1-5f8b-422a-ba5e-3bb63ce2d0e1,06,01
361549e1-6cc6-401c-9c38-7d4944ef4e26,02,01
83860585-1784-485b-af86-0f3aea314529,02,01
0415391b-2b33-4eea-8326-ada702dac6e0,02,01
5ab776c2-27e8-4b93-bc96-dda3c08042f8,03,01
a4237cf4-2824-42a5-acfc-bf2eade6ec31,03,01
ec9e43b8-f94e-47a6-a51a-de9b0a8ea0b5,03,01
c8c856d3-2b71-45b8-8baf-9639362022ae,03,01
b096607f-d0c1-4ef7-a229-26ac41e6b4df,03,01
aa22fef4-18fb-4417-ada7-ea0387ef1125,02,01
59459593-c274-4304-8922-40019295d9b9,02,01
069a7ec8-d1f2-4062-b7bb-dbf4cfe94b79,02,01
6c914850-c94d-49e9-978f-af2bfd34efff,03,01
p3745gf16l3sc56k4qql51hfqsr9p2hm5fo66n81,03,01
a6bbfb68-594e-4316-942e-e953cc1cf162,02,01
c246c6e2-00f3-4cef-85ca-af52106a4181,02,01
e5d1dc59-36f3-4451-ad78-559674b7a4e7,02,01
3871c7d0-3b1b-4c2f-ba73-e9171672f173,03,01
db782c88-5966-4dc8-bba2-1a4feee709b8,03,01
afca1997-808e-4a87-9848-83cff4a37f0f,03,01
2eae8112-e37e-4249-8239-0303eefcf72c,02,01
172a0f44-edd2-46db-875d-1f5bda6f2188,02,01
e5225bae-1bc0-46c3-8259-b531e3347803,02,01
9d2f1af1-1208-45d4-aac4-211a4013068d,03,01
80d42d43-68a6-4c03-b5f6-9b7e8f86fb69,03,01
08a4esilu8jgnh349599ubua6na7vmdl0mljg1g1,03,01
dd715d8b-1397-48fc-a263-f20ea355a7a7,04,01
845061d0-65e2-4669-9c02-863edc4e561d,04,01
vblurkr78adrd2jcmv31h266bet101lqis59j9o1,04,01
1c6ed92a-e3d6-4b4c-b796-e160ec2419e6,02,01
51f27716-d50b-4629-b30d-ddd2c254754b,02,01
d4ca94cc-7307-4666-8226-f07d95f4834f,02,01
7e5fa123-5f25-48cf-b99b-82b35789c781,03,01
ac5jp3k270ukg2ahsg8hfgbfvgerd04jseoi4701,03,01
a513a078-1c42-46ed-afd5-14479b18efef,02,01
dec2d880-d325-4f16-a7db-ab74c18ccaee,02,01
cae54c7e-c5df-4947-8bf0-60b71d9855cb,02,01
dacab447-551e-4942-8559-d8a53491071d,02,01
89ac7151-9b51-4dc7-a4c2-9ef3473a15b4,03,01
675027e2-ab69-4925-bbee-696a2537af0b,03,01
d5ef688c-b646-4739-9abd-4b71ca41d70c,03,01
7n1b52of1891m72jnsesjb7ucu32r3480eh323o1,03,01
3da128c1-1c51-4fdd-8af4-f88f802b05d3,05,01
d6qjgvneomls3hh68apuoe5hihqtubqs7ktqh5g1,05,01
d7aljsjl4ufo8nhlf1dj83odd24i5ijj0mkjk101,05,01
p7o1nl1pc0pgp3jh2hqsrq3ou89rgdsbbbu6uk81,05,01
ug1d4ka5toivl7t5ejag4mdkgpjspts90nlnghg1,05,01
7ba75af1-3e16-4fc4-a925-bd7fa0ac7b93,02,01
7a33f7ba-1c4e-4ff9-be68-4cd6f5ec67a8,02,01
38a43b87-b788-4f1d-a1ee-93cc412c75ee,02,01
9c54e528-3f02-4f56-bdd0-82341f4e818a,05,01
le4qh5sv29u1iqai74l7nqiuj1st68qgb4jbb2o1,05,01
teblkqn1q7iroe13211s5oikugarsccdbad0ido1,05,01
0dh615epa7bjif225fgts8nm3ft52dm8tcpq17g1,05,01
0669dd3a-ee01-4101-ae28-48bd12ed122e,02,01
ba34a1ba-bafe-4d5f-8843-a6dce0408718,02,01
939fe1e0-0e73-425b-aac7-8daccf8e5750,02,01
2edd80a3-3fba-4d93-82a3-8be7d7067bee,04,01
ec584ec7-78c7-4277-94ba-9a1b6ee6cacf,04,01
b71345c2-a891-4905-82a9-b84cd175f3c3,02,01
f568a15e-318b-464c-a839-2d9123989799,02,01
b4771560-f073-42cb-8292-7c9ba3fb1c82,02,01
b27a7d0c-91de-483e-afcf-917c92f27261,02,01
32238081-a9a4-402a-a1c1-73f961bbaa62,02,01
377d3898-1697-4155-96fb-169ea2a93201,05,01
f7bbf1d1-2d61-4aa9-b428-878caed51c27,05,01
a50f5bpgnq06b6sq3k6ptv7p0rjkps6922d0ido1,05,01
gvpiblrroj7fr0pll8v9hjkpdu72a7j097hn0jg1,05,01
db61cc13-b4ee-4a28-93b7-9dba1e74ebb0,02,01
c8a9fc9c-dd83-4f6b-a75e-9f2c5d98edaa,03,01
a7e68419-0e08-4144-98d3-5c2493e40799,03,01
5f79a7ad-504a-4b45-a694-7bd7253c3bd4,03,01
e752b0da-082a-428e-b4ff-7c858b90d281,03,01
5900d23a-0380-4057-8e27-d855638a04f2,03,01
e4489b9a-71be-4c1b-9f66-98ee8009333e,03,01
dc6a0153-354a-40ac-9cbf-03d402d6ea51,03,01
f1e7a8e1-26be-41cb-8015-15465487864a,03,01
6e4c4360-ef2e-48a4-985c-ac16494e05fa,03,01
8ad7f05c-dc49-4910-ae67-ed74e9ffb76c,03,01
6aa39b47-1ffb-444c-bcd7-dfd483b686cb,03,01
va1iv4r0ppt9sodj3rmbrqgka2ohnqsol31l0rg1,03,01
hd18hto1t3mi8d08dlt0rv50i9ptgc49otsull01,03,01
c36be6unfk69u0nck2buo775d24i5gckrj0l4r01,03,01
shqeba5nsccgsr55mbpfqu038qjgp0pvtbknkh01,03,01
ni7c2jtf1s5sef783s52bm3lm18vlf1opo6pt801,03,01
ab24dd28-5b78-444f-9d51-8d48a8698894,02,01
9d868310-398d-4e35-a680-75df16ab8f19,02,01
5e6fe347-d585-4b4f-a431-c8b7e1f0bb86,02,01
8c443107-b389-45fb-b1d1-be6f24f8e84a,02,01
48f73e66-f2d4-4558-b624-a53b51b6f9b7,02,01
664c63cb-05cd-419e-8701-8df150f9fa5c,02,01
991fc948-9c0c-4783-91aa-fccad4c65f42,02,01
0e5f3074-aa2a-4bce-abc7-54bb3a9961ef,02,01
4099cfec-e276-4422-93ee-30248a37242a,02,01
95c929e6-c7e1-4f8a-909a-1ab4f3e960d3,02,01
9fd6e1e1-4a9b-42b1-9093-41919da7973a,02,01
522b6642-de37-444b-a12e-6adf1b21a98e,02,01
8e0bbc6a-ca76-4f97-9445-300a127c80ea,03,01
n55klb6fm6u5vv6bhd1jipm4m58flugqckpa37o1,03,01
1fr7earseopfpjs8onp1rqlmtc5a288cqms2m581,03,01
289cfb7d-cc70-422c-9b1c-b4e93ce42a6c,02,01
0711a4fc-1509-478b-9918-0644cc4e26d8,02,01
c1f95514-c0cf-4f62-b7d3-382d8c25372d,02,01
eca410cb-f2b7-47b8-a0ca-2e83f51bff03,02,01
e8007437-8725-413d-a9d5-315c52be4a8a,04,01
fcc147c5-5366-4bdb-8090-d96f8d543678,04,01
9pv2d7bkte7458b2q7grbum9k10unva084uqt401,04,01
d78ce2a1-2462-4ef0-803a-65d40a189575,02,01
7c6f464c-e00f-4a36-b449-9d2ee19de943,02,01
2ada314d-d5de-4ee1-976d-16a6dcbb6fda,02,01
3e670aa6-8b50-4425-a7e6-75ef9573dfd6,02,01
e3552b56-7690-427d-b1fd-0b69be91dc3a,03,01
3ec7c4c7-cb6d-4ac8-b7ba-64f553462dc3,03,01
cqi07hnrsv04juh5dm8kf21d1blk1v65269g0fg1,03,01
997d36f0-2015-4e9d-a809-bc5ba31ad6a8,02,01
e4c869d9-7fbf-4d09-b297-e83310f6d051,03,01
88649e5b-c571-4463-b35b-7661f3c94d06,03,01
bb1762da-6757-47a0-aed8-d8bcb24e99fa,03,01
31a09200-a21e-41e0-9af9-cade70ba55cd,03,01
41cdf6ba-d622-4929-bf3b-ddd5285e53ac,03,01
42327882-b847-4a0f-8d09-b58e363fb82c,03,01
36c5b5c0-dda9-4e1e-84cb-db78f1d70dfc,03,01
43908a2b-ad93-47bb-8d3b-733dc3375b3f,03,01
d0ad9b25-d2e8-4a0a-88cf-9659a7b8b24f,02,01
1c256a21-4764-41f6-8801-abc391cb6553,02,01
87830014-1b23-4eee-a9fe-6391a8878b29,02,01
94c16e25-fdaa-4618-b521-0496326de963,02,01
6efd6473-7b04-426d-9dfa-3190495cc857,02,01
bf50886c-180a-4ead-af60-5b5ab017dbc3,02,01
12e92a55-deb7-417a-8f76-900752fcd6ce,03,01
74dc7458-462b-4d1d-b851-ad89b744dbcc,03,01
e6d7cc56-b921-4706-9571-35e9270f4f77,03,01
2190d3fc-cfa0-4d92-a6d5-7b3b0973cc6e,03,01
fa7bada4-b505-47a1-8b26-f4dfa6cdc5dc,02,01
448508cd-707c-404e-ac86-9aeb02225330,02,01
7b19290a-9335-4cbc-8113-84bc978b7a0a,03,01
p41n2frd2cbeo8nmmb6drtt8hhmsedq45gpq17g1,03,01
opqouql5iad0a09a9v6nhup4aep1j5haiuuis401,03,01
9d485476-7444-4438-9c5d-9b539bdd4916,02,01
fe8c472b-3696-4af7-9000-977eb8b3ea4c,02,01
9f6b0c4d-2471-4307-b975-b2ec9653d1e5,02,01
b3ec9fa9-59fb-4bfd-af38-653beb77b098,02,01
39ad2ea3-dd0e-4cd5-b86b-784c47091bee,03,01
bb4n63uk94a782otmsl7nnpf03gkmitbpbmnsg01,03,01
31nqe9eq89lv650190ibpurfe28jlekmujn7qgo1,03,01
5706fd1b-e9f0-484f-bb97-7c2fb0df3ea5,02,01
38f611d3-8cf9-4564-abca-6998d4503daa,02,01
15d59f4f-ca46-43ae-b2a3-f1c0d57ce200,02,01
36982021-a8ef-4188-be05-306574ae1d30,03,01
5e680d2a-cc4d-4497-af3b-b4caeb1f5419,03,01
9a4b4937-f9b8-4121-b81f-77ef6b1d4c52,03,01			
776d986b-3b56-4f88-8c26-a24eeec50d49,03,01
5e57761b-9256-4814-b067-529108e2ac86,03,01
f504f826-1bb2-4762-8711-d44d9483237b,03,01
ebe7f683-791e-46f2-b5ba-8d2cd76fe256,03,01
2nimau0ba4k4gr8cs0c0dbsj5j6mesecc7umsk01,03,01
7n0jk5hhqse28epenmm3d1oqm18vkdkn5nj7aio1,03,01
1c220e54-aff4-43ce-b26d-4a20ad379ead,02,01
850143d2-2603-443f-9423-caa652ae879d,02,01
fe1e5e50-b5c3-4e96-bc35-254405d64a00,02,01
ea40ca3b-1a27-46e3-a8bf-0f963471e567,04,01
a9993fcf-2b21-4638-a465-a295f02c0058,04,01
5mjin39o8hm0e72sh6um9ma5sk2auftbl53t9qg1,04,01
kt75e13ssbrj1hc8ge2fr0n1psn8bprn4r152ro1,04,01
4b4d59bf-9f74-4c34-be49-97684121c345,02,01
2dc3e321-25aa-43e1-a81f-d080d25cd6b4,02,01
59ea0cd3-20d9-4ec8-85ba-155e2df43e3b,02,01
85265152-c0da-45b5-812b-995c653ac87f,02,01
58e54144-80c4-46aa-a5e0-6476b1f53df6,02,01
baa76e50-9682-4f65-9f5d-5e494cea51f2,02,01
35e1444e-b677-46da-9857-de2f2ee8b5fa,03,01
29e9b542-f9c5-45c8-a528-a8726e3d44ef,03,01
b2r9pnkuq8hbhf6qn3kab25skt3eo7309a1h0bg1,03,01
ev9kjbh6p2l0lvbt5eehbbjro8hoj2b554qaf681,03,01
07ppgbj5sqr99hnmdkoitjivsg2qshnvhjtmglg1,03,01
m3gb9dff8bimp4a618jgadt3qorpo4tfed2dfq81,03,01
40808fa1-ba32-48f5-ad6e-780043540762,02,01
787b5a54-8ba4-4e65-93f0-c78d9bd00884,02,01
4884054d-6d2f-4ada-9c1b-bd00211db8f6,02,01
25ec405c-0830-4b59-aa6f-239b3b220dc9,02,01
ba5a4b0a-76dd-400c-b1fb-bfb6ee4ab0ba,03,02
3083b300-ff84-4c3e-8b25-5429ce51b799,03,02
6a89af35-255e-47d6-81fb-f22eff177102,03,02
3ff4d8c8-502b-40bf-8929-6be99998afe5,03,02
f151d2ed-6b48-49c6-a645-285a48d67fb6,03,01
a3ff5a63-27d7-4813-b43d-5136b09422a9,03,01
4f54cde6-601c-49fc-9525-93f93254469b,03,01
f303eaf8-119d-4d43-ae9e-66a9086e352b,02,01
b5cea9bb-e10e-4849-9a9d-a05ba94e2318,02,01
3a936767-5610-4e74-b578-dd7cff7ba6a7,02,01
324d6068-7b3b-4a1d-b88c-7ab1cf872ed5,03,01
fb5781ee-1723-4300-8403-52705230f579,03,01
l5fpv1khnauv33b2qchpmncc6rbnr26itklbj1o1,03,01
7cb6q1ide4evk7j2ospheeiv8ahgivfrj6t2i5o1,03,01
731f7ed7-20f9-4cfd-be61-df7a4d4bd19d,02,01
87212463-234d-4679-b0f1-7b9c2046faf2,02,01
779f5230-de40-4767-8bdf-d1e9411f2ef3,02,01
590c33fa-3370-40b5-b397-d8927f2275f0,03,01
3810bc69-eff5-4330-ac37-48f0f676e1ae,03,01
2g553fc9286oo8dihlq4o8fmukabsmkf2t6tto01,03,01
s34vme03n8jqeaujgur7osd0mhavv6sag8krl101,03,01
rlla7dsq9utqvgq08en38dcdd6427vnfb94dnp81,03,01
i0q5el7u6ukbc3tp4oi75s0bbet12j8sr6o26781,03,01
0bf06c24-3add-4c8b-9c3f-0302378d54b1,02,01
d9809b46-400b-487e-b8a0-d51883612b8c,02,01
32d0d3a4-fda3-4d5b-a7d5-32e1bc8a11ac,03,01
cafca209-7e84-424a-87f9-edd5846c579a,03,01
056ec003-5d4d-49cd-9ff1-0a1b4d8a5583,03,01
1gpqnourqira0uqhp5ce4aliiprtoo2pvib0aeo1,03,01
grkhj3ghg45q8kat28ft6pc9s81qh4vdm9jv9ig1,03,01
890f0eb8-c794-453b-8f43-a30b9bde2e40,02,01
bc5d27cb-eb8b-4898-8305-9d48ca089bf1,03,01
9f05735f-69c9-42e7-a921-ebec0dd84c85,03,01
3096badf-a854-499a-83f4-e9f79dfdce03,03,01
255b836f-9dce-41ab-9970-d7d65a80d015,03,01
df85bc5f-537b-438b-9431-dd94958b65c9,03,01
6a62471b-3a77-4def-854f-64702983d4e7,03,01
2850ac6f27hq6u1bbe3tvmj7iprtqa3ia2bg8eg1,03,01
osvb1m3d59vn8567h3fduc9q4n26s6kskn25eq81,03,01
4eac8f2a-5677-4e5e-8035-6a0ec637742f,02,01
c2e75c39-e15f-4fa2-ba36-d4b34b4bacea,02,01
02184770-932d-42c4-ac30-f8666be818c8,04,01
f46c1fc7-b07a-4033-925b-b3909bbd9020,04,01
cgjf0d8khim5i0uv3c8a1cek4n26t2iqc1kvlh01,04,01
q41bhg4t5tnd2qbr80b36jbp27o5kfgl38krl101,04,01
kiqbh2kic3ao87r282qni320pcl81dp5rmr2a6o1,04,01
t0peh9e6deqg64pb1t6mk4uffiejdqvpdo9o1fg1,04,01
suneh4iqcu8b7gd6v5f0iehpa6o1m135ip2tdq01,04,01
ecfbp1d5j5cn12qkh820fdokogiovlqk99qudm01,04,01
